# Enhanced routing data format for plot_routing.py
# Cell format: CELL x y width height cell_name
193 126 1 193 125 1 1946972051
193 125 1 193 124 1 1946972051
193 124 1 193 123 1 1946972051
193 123 1 193 122 1 1946972051
193 122 1 193 121 1 1946972051
193 121 1 193 120 1 1946972051
193 120 1 193 119 1 1946972051
193 119 1 193 118 1 1946972051
193 118 1 193 117 1 1946972051
193 117 1 193 117 2 1946972051
193 117 2 194 117 2 1946972051
194 117 2 195 117 2 1946972051
195 117 2 196 117 2 1946972051
196 117 2 197 117 2 1946972051
197 117 2 197 117 1 1946972051
197 117 1 197 116 1 1946972051
197 116 1 197 115 1 1946972051
197 115 1 197 114 1 1946972051
197 114 1 197 113 1 1946972051
197 113 1 197 112 1 1946972051
197 112 1 197 111 1 1946972051
197 111 1 197 110 1 1946972051
197 110 1 197 109 1 1946972051
197 109 1 197 108 1 1946972051
197 108 1 197 107 1 1946972051
197 107 1 197 106 1 1946972051
197 106 1 197 105 1 1946972051
197 105 1 197 104 1 1946972051
197 104 1 197 103 1 1946972051
197 103 1 197 102 1 1946972051
197 102 1 197 101 1 1946972051
197 101 1 197 100 1 1946972051
197 100 1 197 99 1 1946972051
197 99 1 197 98 1 1946972051
197 98 1 197 97 1 1946972051
197 97 1 197 96 1 1946972051
197 96 1 197 95 1 1946972051
197 95 1 197 94 1 1946972051
197 94 1 197 93 1 1946972051
197 93 1 197 92 1 1946972051
197 92 1 197 91 1 1946972051
197 91 1 197 90 1 1946972051
197 90 1 197 89 1 1946972051
197 89 1 197 88 1 1946972051
197 88 1 197 87 1 1946972051
197 87 1 197 86 1 1946972051
197 86 1 197 85 1 1946972051
197 85 1 197 84 1 1946972051
197 84 1 197 83 1 1946972051
197 83 1 197 82 1 1946972051
197 82 1 197 81 1 1946972051
197 81 1 197 80 1 1946972051
197 80 1 197 79 1 1946972051
197 79 1 197 78 1 1946972051
197 78 1 197 77 1 1946972051
197 77 1 197 77 2 1946972051
197 77 2 196 77 2 1946972051
196 77 2 195 77 2 1946972051
195 77 2 194 77 2 1946972051
194 77 2 193 77 2 1946972051
193 77 2 192 77 2 1946972051
192 77 2 191 77 2 1946972051
191 77 2 190 77 2 1946972051
190 77 2 189 77 2 1946972051
189 77 2 188 77 2 1946972051
188 77 2 187 77 2 1946972051
187 77 2 186 77 2 1946972051
186 77 2 185 77 2 1946972051
185 77 2 184 77 2 1946972051
184 77 2 183 77 2 1946972051
183 77 2 182 77 2 1946972051
182 77 2 181 77 2 1946972051
181 77 2 180 77 2 1946972051
180 77 2 179 77 2 1946972051
179 77 2 178 77 2 1946972051
178 77 2 177 77 2 1946972051
177 77 2 176 77 2 1946972051
176 77 2 175 77 2 1946972051
175 77 2 174 77 2 1946972051
174 77 2 173 77 2 1946972051
173 77 2 172 77 2 1946972051
172 77 2 171 77 2 1946972051
171 77 2 170 77 2 1946972051
170 77 2 169 77 2 1946972051
169 77 2 168 77 2 1946972051
168 77 2 167 77 2 1946972051
167 77 2 166 77 2 1946972051
166 77 2 165 77 2 1946972051
165 77 2 164 77 2 1946972051
164 77 2 163 77 2 1946972051
163 77 2 162 77 2 1946972051
162 77 2 161 77 2 1946972051
161 77 2 160 77 2 1946972051
160 77 2 159 77 2 1946972051
159 77 2 158 77 2 1946972051
158 77 2 157 77 2 1946972051
157 77 2 157 77 1 1946972051
157 77 1 157 76 1 1946972051
157 76 1 157 75 1 1946972051
157 75 1 157 74 1 1946972051
157 74 1 157 73 1 1946972051
157 73 1 157 72 1 1946972051
157 72 1 157 72 0 1946972051
157 72 0 156 72 0 1946972051
156 72 0 155 72 0 1946972051
155 72 0 154 72 0 1946972051
154 72 0 153 72 0 1946972051
153 72 0 152 72 0 1946972051
152 72 0 151 72 0 1946972051
151 72 0 150 72 0 1946972051
150 72 0 150 72 1 1946972051
150 72 1 150 71 1 1946972051
150 71 1 150 70 1 1946972051
150 70 1 150 69 1 1946972051
150 69 1 150 68 1 1946972051
150 68 1 150 67 1 1946972051
150 67 1 150 66 1 1946972051
150 66 1 150 66 0 1946972051
150 66 0 149 66 0 1946972051
149 66 0 148 66 0 1946972051
148 66 0 148 66 1 1946972051
148 66 1 148 65 1 1946972051
148 65 1 148 64 1 1946972051
148 64 1 148 63 1 1946972051
148 63 1 148 62 1 1946972051
148 62 1 148 61 1 1946972051
148 61 1 148 60 1 1946972051
148 60 1 148 59 1 1946972051
148 59 1 148 58 1 1946972051
148 58 1 148 57 1 1946972051
148 57 1 148 56 1 1946972051
148 56 1 148 55 1 1946972051
148 55 1 148 54 1 1946972051
148 54 1 148 53 1 1946972051
148 53 1 148 52 1 1946972051
148 52 1 148 51 1 1946972051
148 51 1 148 50 1 1946972051
148 50 1 148 49 1 1946972051
148 49 1 148 48 1 1946972051
148 48 1 148 47 1 1946972051
148 47 1 148 46 1 1946972051
148 46 1 148 46 2 1946972051
148 46 2 147 46 2 1946972051
147 46 2 146 46 2 1946972051
146 46 2 145 46 2 1946972051
145 46 2 144 46 2 1946972051
144 46 2 143 46 2 1946972051
143 46 2 142 46 2 1946972051
142 46 2 141 46 2 1946972051
141 46 2 140 46 2 1946972051
140 46 2 139 46 2 1946972051
139 46 2 138 46 2 1946972051
138 46 2 137 46 2 1946972051
137 46 2 136 46 2 1946972051
136 46 2 135 46 2 1946972051
135 46 2 134 46 2 1946972051
134 46 2 133 46 2 1946972051
133 46 2 132 46 2 1946972051
132 46 2 131 46 2 1946972051
131 46 2 130 46 2 1946972051
130 46 2 129 46 2 1946972051
129 46 2 128 46 2 1946972051
128 46 2 127 46 2 1946972051
127 46 2 126 46 2 1946972051
126 46 2 125 46 2 1946972051
125 46 2 124 46 2 1946972051
124 46 2 124 46 1 1946972051
124 46 1 124 45 1 1946972051
124 45 1 124 44 1 1946972051
124 44 1 124 43 1 1946972051
124 43 1 124 42 1 1946972051
124 42 1 124 42 0 1946972051
124 42 0 123 42 0 1946972051
123 42 0 122 42 0 1946972051
122 42 0 121 42 0 1946972051
121 42 0 120 42 0 1946972051
120 42 0 119 42 0 1946972051
119 42 0 118 42 0 1946972051
118 42 0 117 42 0 1946972051
117 42 0 116 42 0 1946972051
116 42 0 116 42 1 1946972051
116 42 1 116 41 1 1946972051
116 41 1 116 40 1 1946972051
116 40 1 116 39 1 1946972051
116 39 1 116 39 2 1946972051
116 39 2 115 39 2 1946972051
115 39 2 114 39 2 1946972051
114 39 2 113 39 2 1946972051
113 39 2 112 39 2 1946972051
112 39 2 111 39 2 1946972051
111 39 2 110 39 2 1946972051
110 39 2 109 39 2 1946972051
109 39 2 108 39 2 1946972051
108 39 2 107 39 2 1946972051
107 39 2 106 39 2 1946972051
106 39 2 105 39 2 1946972051
105 39 2 104 39 2 1946972051
104 39 2 103 39 2 1946972051
103 39 2 102 39 2 1946972051
102 39 2 102 39 1 1946972051
102 39 1 102 38 1 1946972051
102 38 1 102 37 1 1946972051
102 37 1 102 36 1 1946972051
102 36 1 102 36 0 1946972051
102 36 0 101 36 0 1946972051
101 36 0 100 36 0 1946972051
100 36 0 99 36 0 1946972051
99 36 0 98 36 0 1946972051
98 36 0 97 36 0 1946972051
97 36 0 96 36 0 1946972051
96 36 0 95 36 0 1946972051
95 36 0 95 36 1 1946972051
95 36 1 95 35 1 1946972051
95 35 1 95 34 1 1946972051
95 34 1 95 33 1 1946972051
95 33 1 95 32 1 1946972051
95 32 1 95 31 1 1946972051
95 31 1 95 30 1 1946972051
95 30 1 95 30 0 1946972051
95 30 0 94 30 0 1946972051
94 30 0 93 30 0 1946972051
93 30 0 93 30 1 1946972051
93 30 1 93 29 1 1946972051
93 29 1 93 28 1 1946972051
93 28 1 93 27 1 1946972051
93 27 1 93 26 1 1946972051
93 26 1 93 25 1 1946972051
93 25 1 93 24 1 1946972051
93 24 1 93 23 1 1946972051
93 23 1 93 22 1 1946972051
93 22 1 93 22 2 1946972051
93 22 2 92 22 2 1946972051
92 22 2 91 22 2 1946972051
91 22 2 91 22 1 1946972051
91 22 1 91 21 1 1946972051
91 21 1 91 21 0 1946972051
91 21 0 90 21 0 1946972051
90 21 0 90 21 1 1946972051
90 21 1 90 20 1 1946972051
90 20 1 90 20 0 1946972051
90 20 0 89 20 0 1946972051
89 20 0 88 20 0 1946972051
88 20 0 87 20 0 1946972051
87 20 0 86 20 0 1946972051
86 20 0 85 20 0 1946972051
85 20 0 84 20 0 1946972051
84 20 0 83 20 0 1946972051
83 20 0 82 20 0 1946972051
82 20 0 81 20 0 1946972051
81 20 0 80 20 0 1946972051
80 20 0 79 20 0 1946972051
79 20 0 79 20 1 1946972051
79 20 1 79 19 1 1946972051
79 19 1 79 18 1 1946972051
79 18 1 79 17 1 1946972051
79 17 1 79 16 1 1946972051
79 16 1 79 15 1 1946972051
79 15 1 79 14 1 1946972051
79 14 1 79 13 1 1946972051
79 13 1 79 12 1 1946972051
79 12 1 79 11 1 1946972051
79 11 1 79 10 1 1946972051
79 10 1 79 9 1 1946972051
79 9 1 79 8 1 1946972051
79 8 1 79 9 1 1946972051
79 9 1 79 10 1 1946972051
79 10 1 79 11 1 1946972051
79 11 1 79 12 1 1946972051
79 12 1 79 13 1 1946972051
79 13 1 79 14 1 1946972051
79 14 1 79 15 1 1946972051
79 15 1 79 16 1 1946972051
79 16 1 79 17 1 1946972051
79 17 1 79 18 1 1946972051
79 18 1 79 19 1 1946972051
79 19 1 79 20 1 1946972051
79 20 1 79 20 0 1946972051
79 20 0 80 20 0 1946972051
80 20 0 81 20 0 1946972051
81 20 0 82 20 0 1946972051
82 20 0 83 20 0 1946972051
83 20 0 84 20 0 1946972051
84 20 0 85 20 0 1946972051
85 20 0 86 20 0 1946972051
86 20 0 87 20 0 1946972051
87 20 0 88 20 0 1946972051
88 20 0 89 20 0 1946972051
89 20 0 90 20 0 1946972051
90 20 0 90 20 1 1946972051
90 20 1 90 21 1 1946972051
90 21 1 90 21 0 1946972051
90 21 0 91 21 0 1946972051
91 21 0 91 21 1 1946972051
91 21 1 91 22 1 1946972051
91 22 1 91 22 2 1946972051
91 22 2 92 22 2 1946972051
92 22 2 93 22 2 1946972051
93 22 2 93 22 1 1946972051
93 22 1 93 23 1 1946972051
93 23 1 93 24 1 1946972051
93 24 1 93 25 1 1946972051
93 25 1 93 26 1 1946972051
93 26 1 93 27 1 1946972051
93 27 1 93 28 1 1946972051
93 28 1 93 29 1 1946972051
93 29 1 93 30 1 1946972051
93 30 1 93 30 0 1946972051
93 30 0 94 30 0 1946972051
94 30 0 95 30 0 1946972051
95 30 0 95 30 1 1946972051
95 30 1 95 31 1 1946972051
95 31 1 95 32 1 1946972051
95 32 1 95 33 1 1946972051
95 33 1 95 34 1 1946972051
95 34 1 95 34 2 1946972051
95 34 2 96 34 2 1946972051
96 34 2 97 34 2 1946972051
97 34 2 98 34 2 1946972051
98 34 2 99 34 2 1946972051
99 34 2 100 34 2 1946972051
100 34 2 101 34 2 1946972051
101 34 2 102 34 2 1946972051
102 34 2 103 34 2 1946972051
103 34 2 104 34 2 1946972051
104 34 2 105 34 2 1946972051
105 34 2 106 34 2 1946972051
106 34 2 107 34 2 1946972051
107 34 2 108 34 2 1946972051
108 34 2 109 34 2 1946972051
109 34 2 110 34 2 1946972051
110 34 2 111 34 2 1946972051
111 34 2 112 34 2 1946972051
112 34 2 112 34 1 1946972051
112 34 1 112 33 1 1946972051
112 33 1 112 32 1 1946972051
112 32 1 112 32 2 1946972051
112 32 2 113 32 2 1946972051
113 32 2 114 32 2 1946972051
114 32 2 115 32 2 1946972051
115 32 2 116 32 2 1946972051
116 32 2 117 32 2 1946972051
117 32 2 118 32 2 1946972051
118 32 2 119 32 2 1946972051
119 32 2 120 32 2 1946972051
120 32 2 121 32 2 1946972051
121 32 2 122 32 2 1946972051
122 32 2 123 32 2 1946972051
123 32 2 124 32 2 1946972051
124 32 2 124 32 1 1946972051
124 32 1 124 31 1 1946972051
124 31 1 124 30 1 1946972051
124 30 1 124 29 1 1946972051
124 29 1 124 28 1 1946972051
124 28 1 124 27 1 1946972051
124 27 1 124 26 1 1946972051
124 26 1 124 25 1 1946972051
124 25 1 124 24 1 1946972051
124 24 1 124 24 2 1946972051
124 24 2 125 24 2 1946972051
125 24 2 125 24 1 1946972051
125 24 1 125 23 1 1946972051
17 81 1 17 82 1 1950825378
17 82 1 17 82 2 1950825378
17 82 2 18 82 2 1950825378
18 82 2 19 82 2 1950825378
19 82 2 20 82 2 1950825378
20 82 2 21 82 2 1950825378
21 82 2 22 82 2 1950825378
22 82 2 23 82 2 1950825378
23 82 2 24 82 2 1950825378
24 82 2 25 82 2 1950825378
25 82 2 26 82 2 1950825378
26 82 2 27 82 2 1950825378
27 82 2 28 82 2 1950825378
28 82 2 29 82 2 1950825378
29 82 2 30 82 2 1950825378
30 82 2 31 82 2 1950825378
31 82 2 31 82 1 1950825378
31 82 1 31 81 1 1950825378
31 81 1 31 80 1 1950825378
31 80 1 31 79 1 1950825378
31 79 1 31 78 1 1950825378
31 78 1 31 77 1 1950825378
31 77 1 31 76 1 1950825378
31 76 1 31 75 1 1950825378
31 75 1 31 74 1 1950825378
31 74 1 31 73 1 1950825378
31 73 1 31 72 1 1950825378
31 72 1 31 71 1 1950825378
31 71 1 31 70 1 1950825378
31 70 1 31 69 1 1950825378
31 69 1 31 68 1 1950825378
31 68 1 31 67 1 1950825378
31 67 1 31 66 1 1950825378
31 66 1 31 65 1 1950825378
31 65 1 31 64 1 1950825378
31 64 1 31 63 1 1950825378
31 63 1 31 62 1 1950825378
31 62 1 31 61 1 1950825378
31 61 1 31 60 1 1950825378
31 60 1 31 59 1 1950825378
31 59 1 31 58 1 1950825378
31 58 1 31 57 1 1950825378
31 57 1 31 56 1 1950825378
31 56 1 31 55 1 1950825378
31 55 1 31 54 1 1950825378
31 54 1 31 53 1 1950825378
31 53 1 31 52 1 1950825378
31 52 1 31 51 1 1950825378
31 51 1 31 50 1 1950825378
31 50 1 31 50 2 1950825378
31 50 2 32 50 2 1950825378
32 50 2 33 50 2 1950825378
33 50 2 34 50 2 1950825378
34 50 2 35 50 2 1950825378
35 50 2 36 50 2 1950825378
36 50 2 37 50 2 1950825378
37 50 2 38 50 2 1950825378
38 50 2 39 50 2 1950825378
39 50 2 40 50 2 1950825378
40 50 2 41 50 2 1950825378
41 50 2 42 50 2 1950825378
42 50 2 43 50 2 1950825378
43 50 2 44 50 2 1950825378
44 50 2 45 50 2 1950825378
45 50 2 46 50 2 1950825378
46 50 2 47 50 2 1950825378
47 50 2 48 50 2 1950825378
48 50 2 49 50 2 1950825378
49 50 2 50 50 2 1950825378
50 50 2 51 50 2 1950825378
51 50 2 52 50 2 1950825378
52 50 2 53 50 2 1950825378
53 50 2 54 50 2 1950825378
54 50 2 55 50 2 1950825378
55 50 2 56 50 2 1950825378
56 50 2 57 50 2 1950825378
57 50 2 58 50 2 1950825378
58 50 2 59 50 2 1950825378
59 50 2 60 50 2 1950825378
60 50 2 61 50 2 1950825378
61 50 2 62 50 2 1950825378
62 50 2 63 50 2 1950825378
63 50 2 64 50 2 1950825378
64 50 2 65 50 2 1950825378
65 50 2 66 50 2 1950825378
66 50 2 67 50 2 1950825378
67 50 2 68 50 2 1950825378
68 50 2 69 50 2 1950825378
69 50 2 70 50 2 1950825378
70 50 2 71 50 2 1950825378
71 50 2 72 50 2 1950825378
72 50 2 73 50 2 1950825378
73 50 2 74 50 2 1950825378
74 50 2 75 50 2 1950825378
75 50 2 76 50 2 1950825378
76 50 2 77 50 2 1950825378
77 50 2 78 50 2 1950825378
78 50 2 79 50 2 1950825378
79 50 2 80 50 2 1950825378
80 50 2 81 50 2 1950825378
81 50 2 82 50 2 1950825378
82 50 2 83 50 2 1950825378
83 50 2 84 50 2 1950825378
84 50 2 85 50 2 1950825378
85 50 2 86 50 2 1950825378
86 50 2 87 50 2 1950825378
87 50 2 88 50 2 1950825378
88 50 2 89 50 2 1950825378
89 50 2 90 50 2 1950825378
90 50 2 91 50 2 1950825378
91 50 2 92 50 2 1950825378
92 50 2 93 50 2 1950825378
93 50 2 94 50 2 1950825378
94 50 2 95 50 2 1950825378
95 50 2 96 50 2 1950825378
96 50 2 97 50 2 1950825378
97 50 2 98 50 2 1950825378
98 50 2 99 50 2 1950825378
99 50 2 100 50 2 1950825378
100 50 2 101 50 2 1950825378
101 50 2 102 50 2 1950825378
102 50 2 103 50 2 1950825378
103 50 2 104 50 2 1950825378
104 50 2 105 50 2 1950825378
105 50 2 106 50 2 1950825378
106 50 2 107 50 2 1950825378
107 50 2 108 50 2 1950825378
108 50 2 109 50 2 1950825378
109 50 2 110 50 2 1950825378
110 50 2 111 50 2 1950825378
111 50 2 112 50 2 1950825378
112 50 2 113 50 2 1950825378
113 50 2 114 50 2 1950825378
114 50 2 115 50 2 1950825378
115 50 2 116 50 2 1950825378
116 50 2 117 50 2 1950825378
117 50 2 118 50 2 1950825378
118 50 2 119 50 2 1950825378
119 50 2 120 50 2 1950825378
120 50 2 121 50 2 1950825378
121 50 2 122 50 2 1950825378
122 50 2 123 50 2 1950825378
123 50 2 124 50 2 1950825378
124 50 2 125 50 2 1950825378
125 50 2 126 50 2 1950825378
126 50 2 127 50 2 1950825378
127 50 2 128 50 2 1950825378
128 50 2 129 50 2 1950825378
129 50 2 130 50 2 1950825378
130 50 2 131 50 2 1950825378
131 50 2 132 50 2 1950825378
132 50 2 133 50 2 1950825378
133 50 2 134 50 2 1950825378
134 50 2 135 50 2 1950825378
135 50 2 136 50 2 1950825378
136 50 2 137 50 2 1950825378
137 50 2 138 50 2 1950825378
138 50 2 139 50 2 1950825378
139 50 2 140 50 2 1950825378
140 50 2 141 50 2 1950825378
141 50 2 142 50 2 1950825378
142 50 2 143 50 2 1950825378
143 50 2 144 50 2 1950825378
144 50 2 145 50 2 1950825378
145 50 2 146 50 2 1950825378
146 50 2 147 50 2 1950825378
147 50 2 148 50 2 1950825378
148 50 2 149 50 2 1950825378
149 50 2 150 50 2 1950825378
150 50 2 151 50 2 1950825378
151 50 2 152 50 2 1950825378
152 50 2 153 50 2 1950825378
153 50 2 154 50 2 1950825378
154 50 2 155 50 2 1950825378
155 50 2 156 50 2 1950825378
156 50 2 157 50 2 1950825378
157 50 2 158 50 2 1950825378
158 50 2 159 50 2 1950825378
159 50 2 160 50 2 1950825378
160 50 2 161 50 2 1950825378
161 50 2 162 50 2 1950825378
162 50 2 163 50 2 1950825378
163 50 2 164 50 2 1950825378
164 50 2 165 50 2 1950825378
165 50 2 166 50 2 1950825378
166 50 2 167 50 2 1950825378
167 50 2 168 50 2 1950825378
168 50 2 169 50 2 1950825378
169 50 2 170 50 2 1950825378
170 50 2 171 50 2 1950825378
171 50 2 172 50 2 1950825378
172 50 2 173 50 2 1950825378
173 50 2 174 50 2 1950825378
174 50 2 175 50 2 1950825378
175 50 2 176 50 2 1950825378
176 50 2 177 50 2 1950825378
177 50 2 178 50 2 1950825378
178 50 2 179 50 2 1950825378
179 50 2 180 50 2 1950825378
180 50 2 181 50 2 1950825378
181 50 2 182 50 2 1950825378
182 50 2 183 50 2 1950825378
183 50 2 184 50 2 1950825378
184 50 2 185 50 2 1950825378
185 50 2 186 50 2 1950825378
186 50 2 187 50 2 1950825378
187 50 2 188 50 2 1950825378
188 50 2 189 50 2 1950825378
189 50 2 189 50 1 1950825378
189 50 1 189 49 1 1950825378
189 49 1 189 48 1 1950825378
189 48 1 189 47 1 1950825378
189 47 1 189 46 1 1950825378
189 46 1 189 45 1 1950825378
189 45 1 189 44 1 1950825378
189 44 1 189 43 1 1950825378
189 43 1 189 42 1 1950825378
189 42 1 189 41 1 1950825378
189 41 1 189 40 1 1950825378
189 40 1 189 39 1 1950825378
189 39 1 189 38 1 1950825378
189 38 1 189 37 1 1950825378
189 37 1 189 36 1 1950825378
189 36 1 189 35 1 1950825378
189 35 1 189 34 1 1950825378
189 34 1 189 33 1 1950825378
189 33 1 189 32 1 1950825378
189 32 1 189 31 1 1950825378
189 31 1 189 30 1 1950825378
189 30 1 189 29 1 1950825378
189 29 1 189 28 1 1950825378
189 28 1 189 27 1 1950825378
189 27 1 189 26 1 1950825378
189 26 1 189 25 1 1950825378
189 25 1 189 24 1 1950825378
189 24 1 189 23 1 1950825378
189 23 1 189 22 1 1950825378
189 22 1 189 22 2 1950825378
189 22 2 190 22 2 1950825378
190 22 2 190 22 1 1950825378
182 51 1 182 50 1 2019301676
182 50 1 182 49 1 2019301676
182 49 1 182 48 1 2019301676
182 48 1 182 47 1 2019301676
182 47 1 182 47 2 2019301676
182 47 2 181 47 2 2019301676
181 47 2 180 47 2 2019301676
180 47 2 179 47 2 2019301676
179 47 2 178 47 2 2019301676
178 47 2 177 47 2 2019301676
177 47 2 176 47 2 2019301676
176 47 2 175 47 2 2019301676
175 47 2 174 47 2 2019301676
174 47 2 173 47 2 2019301676
173 47 2 172 47 2 2019301676
172 47 2 171 47 2 2019301676
171 47 2 170 47 2 2019301676
170 47 2 169 47 2 2019301676
169 47 2 168 47 2 2019301676
168 47 2 167 47 2 2019301676
167 47 2 166 47 2 2019301676
166 47 2 165 47 2 2019301676
165 47 2 164 47 2 2019301676
164 47 2 163 47 2 2019301676
163 47 2 162 47 2 2019301676
162 47 2 161 47 2 2019301676
161 47 2 160 47 2 2019301676
160 47 2 159 47 2 2019301676
159 47 2 158 47 2 2019301676
158 47 2 157 47 2 2019301676
157 47 2 156 47 2 2019301676
156 47 2 155 47 2 2019301676
155 47 2 154 47 2 2019301676
154 47 2 153 47 2 2019301676
153 47 2 152 47 2 2019301676
152 47 2 151 47 2 2019301676
151 47 2 150 47 2 2019301676
150 47 2 149 47 2 2019301676
149 47 2 148 47 2 2019301676
148 47 2 147 47 2 2019301676
147 47 2 146 47 2 2019301676
146 47 2 145 47 2 2019301676
145 47 2 144 47 2 2019301676
144 47 2 143 47 2 2019301676
143 47 2 142 47 2 2019301676
142 47 2 141 47 2 2019301676
141 47 2 140 47 2 2019301676
140 47 2 139 47 2 2019301676
139 47 2 138 47 2 2019301676
138 47 2 137 47 2 2019301676
137 47 2 136 47 2 2019301676
136 47 2 135 47 2 2019301676
135 47 2 134 47 2 2019301676
134 47 2 133 47 2 2019301676
133 47 2 132 47 2 2019301676
132 47 2 131 47 2 2019301676
131 47 2 130 47 2 2019301676
130 47 2 129 47 2 2019301676
129 47 2 128 47 2 2019301676
128 47 2 127 47 2 2019301676
127 47 2 126 47 2 2019301676
126 47 2 125 47 2 2019301676
125 47 2 124 47 2 2019301676
124 47 2 123 47 2 2019301676
123 47 2 122 47 2 2019301676
122 47 2 121 47 2 2019301676
121 47 2 120 47 2 2019301676
120 47 2 119 47 2 2019301676
119 47 2 118 47 2 2019301676
118 47 2 117 47 2 2019301676
117 47 2 116 47 2 2019301676
116 47 2 115 47 2 2019301676
115 47 2 114 47 2 2019301676
114 47 2 114 47 1 2019301676
114 47 1 114 46 1 2019301676
114 46 1 114 45 1 2019301676
114 45 1 114 45 2 2019301676
114 45 2 113 45 2 2019301676
113 45 2 112 45 2 2019301676
112 45 2 111 45 2 2019301676
111 45 2 110 45 2 2019301676
110 45 2 109 45 2 2019301676
109 45 2 108 45 2 2019301676
108 45 2 107 45 2 2019301676
107 45 2 106 45 2 2019301676
106 45 2 105 45 2 2019301676
105 45 2 104 45 2 2019301676
104 45 2 103 45 2 2019301676
103 45 2 102 45 2 2019301676
102 45 2 101 45 2 2019301676
101 45 2 100 45 2 2019301676
100 45 2 99 45 2 2019301676
99 45 2 98 45 2 2019301676
98 45 2 97 45 2 2019301676
97 45 2 96 45 2 2019301676
96 45 2 95 45 2 2019301676
95 45 2 94 45 2 2019301676
94 45 2 93 45 2 2019301676
93 45 2 92 45 2 2019301676
92 45 2 91 45 2 2019301676
91 45 2 90 45 2 2019301676
90 45 2 89 45 2 2019301676
89 45 2 88 45 2 2019301676
88 45 2 87 45 2 2019301676
87 45 2 86 45 2 2019301676
86 45 2 85 45 2 2019301676
85 45 2 84 45 2 2019301676
84 45 2 83 45 2 2019301676
83 45 2 82 45 2 2019301676
82 45 2 81 45 2 2019301676
81 45 2 80 45 2 2019301676
80 45 2 79 45 2 2019301676
79 45 2 78 45 2 2019301676
78 45 2 77 45 2 2019301676
77 45 2 76 45 2 2019301676
76 45 2 75 45 2 2019301676
75 45 2 74 45 2 2019301676
74 45 2 73 45 2 2019301676
73 45 2 72 45 2 2019301676
72 45 2 71 45 2 2019301676
71 45 2 70 45 2 2019301676
70 45 2 70 45 1 2019301676
70 45 1 70 44 1 2019301676
70 44 1 70 43 1 2019301676
70 43 1 70 43 0 2019301676
70 43 0 69 43 0 2019301676
69 43 0 68 43 0 2019301676
68 43 0 67 43 0 2019301676
67 43 0 66 43 0 2019301676
66 43 0 65 43 0 2019301676
65 43 0 64 43 0 2019301676
64 43 0 63 43 0 2019301676
63 43 0 62 43 0 2019301676
62 43 0 61 43 0 2019301676
61 43 0 60 43 0 2019301676
60 43 0 59 43 0 2019301676
59 43 0 58 43 0 2019301676
58 43 0 57 43 0 2019301676
57 43 0 56 43 0 2019301676
56 43 0 55 43 0 2019301676
55 43 0 54 43 0 2019301676
54 43 0 53 43 0 2019301676
53 43 0 53 43 1 2019301676
53 43 1 53 43 2 2019301676
53 43 2 52 43 2 2019301676
52 43 2 51 43 2 2019301676
51 43 2 50 43 2 2019301676
50 43 2 49 43 2 2019301676
49 43 2 48 43 2 2019301676
48 43 2 47 43 2 2019301676
47 43 2 46 43 2 2019301676
46 43 2 45 43 2 2019301676
45 43 2 44 43 2 2019301676
44 43 2 43 43 2 2019301676
43 43 2 42 43 2 2019301676
42 43 2 41 43 2 2019301676
